COMM_NAME,Date,WPI
Ragi,1996-08,147.5
Gram,1996-08,95.2
Arhar,1996-08,176.1
Moong,1996-08,169.7
Masur,1996-08,217.5
Urad,1996-08,215.5
Potato,1996-08,178.4
Sweet Potato,1996-08,161
Onion,1996-08,95.9
Tapioca,1996-08,138.5
Ginger,1996-08,192.2
Peas,1996-08,9999.9
Tomato,1996-08,193.6
Cauliflower,1996-08,9999.9
BRINJAL,1996-08,192.8
OKRA,1996-08,114.5
CABBAGE,1996-08,147.8
Banana,1996-08,154.1
Mango,1996-08,9999.9
apple,1996-08,9999.9
Orange,1996-08,200.9
Cashewnuts,1996-08,118.1
Coconut,1996-08,109.8
Papaya,1996-08,159.2
Grapes,1996-08,9999.9
PINEAPPLE,1996-08,167
GUAVA,1996-08,118
LITCHI,1996-08,9999.9
SAPOTA,1996-08,128.6
Rice,1996-09,131.8
Wheat,1996-09,133.3
Jowar,1996-09,170.9
Bajra,1996-09,138.3
Maize,1996-09,174.8
Barley,1996-09,142.8
Ragi,1996-09,153
Gram,1996-09,99.3
Arhar,1996-09,171.2
Moong,1996-09,160.6
Masur,1996-09,220.1
Urad,1996-09,212.7
Potato,1996-09,176.6
Sweet Potato,1996-09,161
Onion,1996-09,91.5
Tapioca,1996-09,134.7
Ginger,1996-09,213.4
Peas,1996-09,9999.9
Tomato,1996-09,177.3
Cauliflower,1996-09,9999.9
BRINJAL,1996-09,191.6
OKRA,1996-09,88.9
CABBAGE,1996-09,124.9
Banana,1996-09,146.4
Mango,1996-09,9999.9
apple,1996-09,139.7
Orange,1996-09,218.1
Cashewnuts,1996-09,118.5
Coconut,1996-09,122.3
Papaya,1996-09,132.6
Grapes,1996-09,9999.9
PINEAPPLE,1996-09,139.7
GUAVA,1996-09,96
LITCHI,1996-09,9999.9
SAPOTA,1996-09,165.2
Rice,1996-10,132
Wheat,1996-10,137.8
Jowar,1996-10,168.9
Bajra,1996-10,139.6
Maize,1996-10,161.7
Barley,1996-10,144.5
Ragi,1996-10,149.2
Gram,1996-10,101.8
Arhar,1996-10,172.6
Moong,1996-10,155.5
Masur,1996-10,218.6
Urad,1996-10,211.3
Potato,1996-10,185.8
Sweet Potato,1996-10,178.3
Onion,1996-10,108.2
Tapioca,1996-10,134.7
Ginger,1996-10,177.5
Peas,1996-10,235.9
Tomato,1996-10,136.2
Cauliflower,1996-10,242.7
BRINJAL,1996-10,158.8
OKRA,1996-10,116.8
CABBAGE,1996-10,149.5
Banana,1996-10,143.9
Mango,1996-10,9999.9
apple,1996-10,137.8
Orange,1996-10,253.3
Cashewnuts,1996-10,119.4
Coconut,1996-10,134.3
Papaya,1996-10,135.5
Grapes,1996-10,114.5
PINEAPPLE,1996-10,175.7
GUAVA,1996-10,112.6
LITCHI,1996-10,9999.9
SAPOTA,1996-10,204.5
Rice,1996-11,131.2
Wheat,1996-11,148
Jowar,1996-11,168.7
Bajra,1996-11,141.2
Maize,1996-11,151.4
Barley,1996-11,149.4
Ragi,1996-11,144
Gram,1996-11,102.9
Arhar,1996-11,177.1
Moong,1996-11,156.2
Masur,1996-11,221.1
Urad,1996-11,204.1
Potato,1996-11,195.8
Sweet Potato,1996-11,184
Onion,1996-11,114.8
Tapioca,1996-11,133
Ginger,1996-11,190.1
Peas,1996-11,224
Tomato,1996-11,164.4
Cauliflower,1996-11,151.6
BRINJAL,1996-11,135
OKRA,1996-11,130.1
CABBAGE,1996-11,118.1
Banana,1996-11,150.9
Mango,1996-11,9999.9
apple,1996-11,139
Orange,1996-11,306.4
Cashewnuts,1996-11,118.5
Coconut,1996-11,139.4
Papaya,1996-11,125.4
Grapes,1996-11,133.9
PINEAPPLE,1996-11,139.9
GUAVA,1996-11,106.3
LITCHI,1996-11,9999.9
SAPOTA,1996-11,158
Rice,1996-12,129.1
Wheat,1996-12,154.2
Jowar,1996-12,174.4
Bajra,1996-12,149.9
Maize,1996-12,155.1
Barley,1996-12,157.2
Ragi,1996-12,140.3
Gram,1996-12,102.4
Arhar,1996-12,172.9
Moong,1996-12,160.7
Masur,1996-12,220.5
Urad,1996-12,206.9
Potato,1996-12,181.9
Sweet Potato,1996-12,184
Onion,1996-12,113.4
Tapioca,1996-12,133.4
Ginger,1996-12,179.3
Peas,1996-12,205.2
Tomato,1996-12,159
Cauliflower,1996-12,125.3
BRINJAL,1996-12,145.3
OKRA,1996-12,260.9
CABBAGE,1996-12,98.1
Banana,1996-12,146.6
Mango,1996-12,9999.9
apple,1996-12,158.1
Orange,1996-12,324.6
Cashewnuts,1996-12,118.9
Coconut,1996-12,143.5
Papaya,1996-12,103.9
Grapes,1996-12,157
PINEAPPLE,1996-12,180.6
GUAVA,1996-12,84.3
LITCHI,1996-12,9999.9
SAPOTA,1996-12,123.7
Rice,1997-01,128.4
Wheat,1997-01,155.2
Jowar,1997-01,179.1
Bajra,1997-01,152.7
Maize,1997-01,158.9
Barley,1997-01,161.8
Ragi,1997-01,140.9
Gram,1997-01,102.7
Arhar,1997-01,163
Moong,1997-01,163.7
Masur,1997-01,211.4
Urad,1997-01,203
Potato,1997-01,133.2
Sweet Potato,1997-01,184
Onion,1997-01,102.1
Tapioca,1997-01,141.7
Ginger,1997-01,172.1
Peas,1997-01,201.9
Tomato,1997-01,116.7
Cauliflower,1997-01,95.6
BRINJAL,1997-01,140.7
OKRA,1997-01,240.5
CABBAGE,1997-01,80
Banana,1997-01,156.4
Mango,1997-01,9999.9
apple,1997-01,144.4
Orange,1997-01,352
Cashewnuts,1997-01,120.3
Coconut,1997-01,155.3
Papaya,1997-01,109.9
Grapes,1997-01,148
PINEAPPLE,1997-01,145.8
GUAVA,1997-01,88.2
LITCHI,1997-01,9999.9
SAPOTA,1997-01,128.6
Rice,1997-02,130
Wheat,1997-02,158.2
Jowar,1997-02,186.4
Bajra,1997-02,149.3
Maize,1997-02,166.6
Barley,1997-02,168.7
Ragi,1997-02,143.8
Gram,1997-02,103
Arhar,1997-02,154.7
Moong,1997-02,162.4
Masur,1997-02,207.7
Urad,1997-02,193.9
Potato,1997-02,112.4
Sweet Potato,1997-02,184
Onion,1997-02,91.5
Tapioca,1997-02,148.5
Ginger,1997-02,151.5
Peas,1997-02,185.3
Tomato,1997-02,125.8
Cauliflower,1997-02,94.9
BRINJAL,1997-02,176.2
OKRA,1997-02,249.3
CABBAGE,1997-02,76.2
Banana,1997-02,167.1
Mango,1997-02,9999.9
apple,1997-02,139.7
Orange,1997-02,304
Cashewnuts,1997-02,120.8
Coconut,1997-02,170.6
Papaya,1997-02,119.8
Grapes,1997-02,128.9
PINEAPPLE,1997-02,147.8
GUAVA,1997-02,92.6
LITCHI,1997-02,9999.9
SAPOTA,1997-02,128.9
Rice,1997-03,130.6
Wheat,1997-03,158.6
Jowar,1997-03,185.7
Bajra,1997-03,151.6
Maize,1997-03,176
Barley,1997-03,181.2
Ragi,1997-03,145
Gram,1997-03,104.8
Arhar,1997-03,147.8
Moong,1997-03,168
Masur,1997-03,187.5
Urad,1997-03,197
Potato,1997-03,111.7
Sweet Potato,1997-03,184
Onion,1997-03,95.2
Tapioca,1997-03,146.5
Ginger,1997-03,134.1
Peas,1997-03,176.5
Tomato,1997-03,91.6
Cauliflower,1997-03,115.2
BRINJAL,1997-03,184.7
OKRA,1997-03,214.5
CABBAGE,1997-03,62.3
Banana,1997-03,149.2
Mango,1997-03,9999.9
apple,1997-03,149.7
Orange,1997-03,202.1
Cashewnuts,1997-03,118.7
Coconut,1997-03,156.7
Papaya,1997-03,130.6
Grapes,1997-03,122.7
PINEAPPLE,1997-03,141.3
GUAVA,1997-03,97.5
LITCHI,1997-03,9999.9
SAPOTA,1997-03,114.4
Rice,1997-04,132.8
Wheat,1997-04,147.7
Jowar,1997-04,189.3
Bajra,1997-04,160.2
Maize,1997-04,165.3
Barley,1997-04,182.2
Ragi,1997-04,142.9
Gram,1997-04,107.5
Arhar,1997-04,147.8
Moong,1997-04,172.4
Masur,1997-04,183.8
Urad,1997-04,198.2
Potato,1997-04,90.8
Sweet Potato,1997-04,184
Onion,1997-04,98.7
Tapioca,1997-04,147.8
Ginger,1997-04,147
Peas,1997-04,9999.9
Tomato,1997-04,9999.9
Cauliflower,1997-04,9999.9
BRINJAL,1997-04,170.6
OKRA,1997-04,176
CABBAGE,1997-04,74.2
Banana,1997-04,160.3
Mango,1997-04,173.8
apple,1997-04,161.1
Orange,1997-04,262.9
Cashewnuts,1997-04,116.9
Coconut,1997-04,150.4
Papaya,1997-04,126.3
Grapes,1997-04,9999.9
PINEAPPLE,1997-04,151.9
GUAVA,1997-04,116.9
LITCHI,1997-04,9999.9
SAPOTA,1997-04,132.1
Rice,1997-05,134.6
Wheat,1997-05,133.2
Jowar,1997-05,186
Bajra,1997-05,160.8
Maize,1997-05,166.3
Barley,1997-05,167.2
Ragi,1997-05,145.3
Gram,1997-05,117.2
Arhar,1997-05,143.2
Moong,1997-05,170.1
Masur,1997-05,182.4
Urad,1997-05,189.1
Potato,1997-05,68.9
Sweet Potato,1997-05,184
Onion,1997-05,84
Tapioca,1997-05,154
Ginger,1997-05,170.7
Peas,1997-05,9999.9
Tomato,1997-05,9999.9
Cauliflower,1997-05,9999.9
BRINJAL,1997-05,118.6
OKRA,1997-05,88.6
CABBAGE,1997-05,97
Banana,1997-05,156.8
Mango,1997-05,104.9
apple,1997-05,181.1
Orange,1997-05,290.9
Cashewnuts,1997-05,117.6
Coconut,1997-05,148.9
Papaya,1997-05,139.4
Grapes,1997-05,9999.9
PINEAPPLE,1997-05,135.2
GUAVA,1997-05,112.9
LITCHI,1997-05,9999.9
SAPOTA,1997-05,106.9
Rice,1997-06,134.7
Wheat,1997-06,133.9
Jowar,1997-06,183.1
Bajra,1997-06,150.6
Maize,1997-06,165.1
Barley,1997-06,160.8
Ragi,1997-06,141.4
Gram,1997-06,115.4
Arhar,1997-06,134.1
Moong,1997-06,162.8
Masur,1997-06,172.7
Urad,1997-06,185.8
Potato,1997-06,70
Sweet Potato,1997-06,184
Onion,1997-06,72.9
Tapioca,1997-06,158.4
Ginger,1997-06,191
Peas,1997-06,9999.9
Tomato,1997-06,9999.9
Cauliflower,1997-06,9999.9
BRINJAL,1997-06,162.2
OKRA,1997-06,86.5
CABBAGE,1997-06,101.2
Banana,1997-06,161.5
Mango,1997-06,111.9
apple,1997-06,9999.9
Orange,1997-06,328.6
Cashewnuts,1997-06,117.7
Coconut,1997-06,143.3
Papaya,1997-06,139.3
Grapes,1997-06,9999.9
PINEAPPLE,1997-06,185.2
GUAVA,1997-06,72.8
LITCHI,1997-06,91.4
SAPOTA,1997-06,110.3
Rice,1997-07,136.4
Wheat,1997-07,132.4
Jowar,1997-07,177.4
Bajra,1997-07,149.1
Maize,1997-07,164.9
Barley,1997-07,162.7
Ragi,1997-07,138.4
Gram,1997-07,115.7
Arhar,1997-07,125.2
Moong,1997-07,155.1
Masur,1997-07,164.2
Urad,1997-07,177.1
Potato,1997-07,101.5
Sweet Potato,1997-07,184
Onion,1997-07,72.7
Tapioca,1997-07,158.3
Ginger,1997-07,215.2
Peas,1997-07,9999.9
Tomato,1997-07,9999.9
Cauliflower,1997-07,9999.9
BRINJAL,1997-07,193.9
OKRA,1997-07,144.8
CABBAGE,1997-07,124.7
Banana,1997-07,158.7
Mango,1997-07,95.4
apple,1997-07,9999.9
Orange,1997-07,334
Cashewnuts,1997-07,117.1
Coconut,1997-07,147.2
Papaya,1997-07,121.5
Grapes,1997-07,9999.9
PINEAPPLE,1997-07,191.5
GUAVA,1997-07,139
LITCHI,1997-07,9999.9
SAPOTA,1997-07,133.1
Rice,1997-08,137.5
Wheat,1997-08,134.3
Jowar,1997-08,169.8
Bajra,1997-08,147.1
Maize,1997-08,163.7
Barley,1997-08,165.5
Ragi,1997-08,138.4
Gram,1997-08,118.3
Arhar,1997-08,125.6
Moong,1997-08,157.1
Masur,1997-08,166.3
Urad,1997-08,171.2
Potato,1997-08,99.6
Sweet Potato,1997-08,184
Onion,1997-08,76.9
Tapioca,1997-08,141.6
Ginger,1997-08,223.8
Peas,1997-08,9999.9
Tomato,1997-08,129.7
Cauliflower,1997-08,9999.9
BRINJAL,1997-08,218.4
OKRA,1997-08,154.2
CABBAGE,1997-08,161.6
Banana,1997-08,161.1
Mango,1997-08,9999.9
apple,1997-08,9999.9
Orange,1997-08,317
Cashewnuts,1997-08,117.1
Coconut,1997-08,149.2
Papaya,1997-08,132.4
Grapes,1997-08,9999.9
PINEAPPLE,1997-08,162.5
GUAVA,1997-08,99.7
LITCHI,1997-08,9999.9
SAPOTA,1997-08,137.2
Rice,1997-09,136.2
Wheat,1997-09,132
Jowar,1997-09,162.8
Bajra,1997-09,135.4
Maize,1997-09,147.8
Barley,1997-09,161
Ragi,1997-09,141.3
Gram,1997-09,118.8
Arhar,1997-09,124.8
Moong,1997-09,154.5
Masur,1997-09,171.4
Urad,1997-09,164.6
Potato,1997-09,82.7
Sweet Potato,1997-09,184
Onion,1997-09,75
Tapioca,1997-09,141
Ginger,1997-09,200.8
Peas,1997-09,9999.9
Tomato,1997-09,158.5
Cauliflower,1997-09,9999.9
BRINJAL,1997-09,244.8
OKRA,1997-09,139.8
CABBAGE,1997-09,234.6
Banana,1997-09,152.7
Mango,1997-09,9999.9
apple,1997-09,168.7
Orange,1997-09,315.8
Cashewnuts,1997-09,116.1
Coconut,1997-09,143
Papaya,1997-09,117.1
Grapes,1997-09,9999.9
PINEAPPLE,1997-09,154.7
GUAVA,1997-09,79.4
LITCHI,1997-09,9999.9
SAPOTA,1997-09,163.7
Rice,1997-10,135.2
Wheat,1997-10,130.4
Jowar,1997-10,157.6
Bajra,1997-10,133.8
Maize,1997-10,135.9
Barley,1997-10,161.3
Ragi,1997-10,140.4
Gram,1997-10,123.6
Arhar,1997-10,122.1
Moong,1997-10,153.8
Masur,1997-10,166.9
Urad,1997-10,160.5
Potato,1997-10,81
Sweet Potato,1997-10,184
Onion,1997-10,95.8
Tapioca,1997-10,146.4
Ginger,1997-10,180.2
Peas,1997-10,226.6
Tomato,1997-10,235.8
Cauliflower,1997-10,219.3
BRINJAL,1997-10,206.5
OKRA,1997-10,144.3
CABBAGE,1997-10,278.9
Banana,1997-10,147.6
Mango,1997-10,9999.9
apple,1997-10,151.6
Orange,1997-10,300.7
Cashewnuts,1997-10,117.5
Coconut,1997-10,134.7
Papaya,1997-10,106.7
Grapes,1997-10,9999.9
PINEAPPLE,1997-10,138.3
GUAVA,1997-10,79.4
LITCHI,1997-10,9999.9
SAPOTA,1997-10,182.6
Rice,1997-11,132
Wheat,1997-11,131.4
Jowar,1997-11,161.7
Bajra,1997-11,134.6
Maize,1997-11,129
Barley,1997-11,163.7
Ragi,1997-11,134.1
Gram,1997-11,123.9
Arhar,1997-11,122
Moong,1997-11,157.2
Masur,1997-11,162.1
Urad,1997-11,160.8
Potato,1997-11,80.8
Sweet Potato,1997-11,184
Onion,1997-11,129.8
Tapioca,1997-11,137.5
Ginger,1997-11,180.7
Peas,1997-11,205.5
Tomato,1997-11,201
Cauliflower,1997-11,73.6
BRINJAL,1997-11,154.6
OKRA,1997-11,150.9
CABBAGE,1997-11,152.3
Banana,1997-11,142.2
Mango,1997-11,9999.9
apple,1997-11,142.4
Orange,1997-11,318
Cashewnuts,1997-11,116.6
Coconut,1997-11,139.1
Papaya,1997-11,111.2
Grapes,1997-11,9999.9
PINEAPPLE,1997-11,139.9
GUAVA,1997-11,104.9
LITCHI,1997-11,9999.9
SAPOTA,1997-11,142.6
Rice,1997-12,131.7
Wheat,1997-12,139
Jowar,1997-12,166.1
Bajra,1997-12,139.8
Maize,1997-12,133.5
Barley,1997-12,167.3
Ragi,1997-12,137.5
Gram,1997-12,136.8
Arhar,1997-12,133.2
Moong,1997-12,165.4
Masur,1997-12,180.8
Urad,1997-12,170.7
Potato,1997-12,58.9
Sweet Potato,1997-12,184
Onion,1997-12,195.2
Tapioca,1997-12,136.8
Ginger,1997-12,196.3
Peas,1997-12,181.8
Tomato,1997-12,142.7
Cauliflower,1997-12,98.7
BRINJAL,1997-12,215.7
OKRA,1997-12,209.6
CABBAGE,1997-12,114.7
Banana,1997-12,142.6
Mango,1997-12,9999.9
apple,1997-12,141.3
Orange,1997-12,329.6
Cashewnuts,1997-12,119.8
Coconut,1997-12,140.8
Papaya,1997-12,112
Grapes,1997-12,106.2
PINEAPPLE,1997-12,142.1
GUAVA,1997-12,104.7
LITCHI,1997-12,9999.9
SAPOTA,1997-12,120.8
Rice,1998-01,133.2
Wheat,1998-01,153
Jowar,1998-01,175.3
Bajra,1998-01,136.3
Maize,1998-01,139.1
Barley,1998-01,174.2
Ragi,1998-01,134.3
Gram,1998-01,149.5
Arhar,1998-01,150.7
Moong,1998-01,175.6
Masur,1998-01,196.6
Urad,1998-01,178.4
Potato,1998-01,64.3
Sweet Potato,1998-01,184
Onion,1998-01,313.3
Tapioca,1998-01,134.9
Ginger,1998-01,160
Peas,1998-01,135.9
Tomato,1998-01,174.6
Cauliflower,1998-01,159.1
BRINJAL,1998-01,266.3
OKRA,1998-01,256.1
CABBAGE,1998-01,113.4
Banana,1998-01,138.8
Mango,1998-01,9999.9
apple,1998-01,151.1
Orange,1998-01,277.9
Cashewnuts,1998-01,120.2
Coconut,1998-01,135.4
Papaya,1998-01,116
Grapes,1998-01,135.7
PINEAPPLE,1998-01,142.6
GUAVA,1998-01,94.3
LITCHI,1998-01,9999.9
SAPOTA,1998-01,122.5
Rice,1998-02,132.4
Wheat,1998-02,148.8
Jowar,1998-02,170.7
Bajra,1998-02,134.8
Maize,1998-02,136.7
Barley,1998-02,171.2
Ragi,1998-02,134.1
Gram,1998-02,140.2
Arhar,1998-02,152.7
Moong,1998-02,176.9
Masur,1998-02,191.4
Urad,1998-02,173.9
Potato,1998-02,81.8
Sweet Potato,1998-02,184
Onion,1998-02,271.9
Tapioca,1998-02,122.5
Ginger,1998-02,172.1
Peas,1998-02,122.6
Tomato,1998-02,116.1
Cauliflower,1998-02,113.8
BRINJAL,1998-02,212.8
OKRA,1998-02,251.8
CABBAGE,1998-02,88.4
Banana,1998-02,135.7
Mango,1998-02,9999.9
apple,1998-02,153.4
Orange,1998-02,187.3
Cashewnuts,1998-02,130.2
Coconut,1998-02,127.1
Papaya,1998-02,120
Grapes,1998-02,125.9
PINEAPPLE,1998-02,135.3
GUAVA,1998-02,84.3
LITCHI,1998-02,9999.9
SAPOTA,1998-02,118.9
Rice,1998-03,134.5
Wheat,1998-03,140.8
Jowar,1998-03,168.1
Bajra,1998-03,138.5
Maize,1998-03,134.5
Barley,1998-03,158.4
Ragi,1998-03,133.3
Gram,1998-03,127.7
Arhar,1998-03,152.4
Moong,1998-03,175.9
Masur,1998-03,180.3
Urad,1998-03,173.8
Potato,1998-03,133
Sweet Potato,1998-03,165.6
Onion,1998-03,154.3
Tapioca,1998-03,118.3
Ginger,1998-03,199
Peas,1998-03,107.8
Tomato,1998-03,122.5
Cauliflower,1998-03,104.3
BRINJAL,1998-03,213.9
OKRA,1998-03,189.9
CABBAGE,1998-03,137.1
Banana,1998-03,134.7
Mango,1998-03,9999.9
apple,1998-03,155.1
Orange,1998-03,208.5
Cashewnuts,1998-03,127.8
Coconut,1998-03,127.3
Papaya,1998-03,130.1
Grapes,1998-03,139.7
PINEAPPLE,1998-03,149.7
GUAVA,1998-03,95.5
LITCHI,1998-03,9999.9
SAPOTA,1998-03,121.3
Rice,1998-04,136.3
Wheat,1998-04,136.4
Jowar,1998-04,171.6
Bajra,1998-04,135.2
Maize,1998-04,130.2
Barley,1998-04,142.5
Ragi,1998-04,134.7
Gram,1998-04,113.3
Arhar,1998-04,154.7
Moong,1998-04,177.3
Masur,1998-04,188.8
Urad,1998-04,174.3
Potato,1998-04,205.2
Sweet Potato,1998-04,165.6
Onion,1998-04,105.8
Tapioca,1998-04,122
Ginger,1998-04,209.8
Peas,1998-04,9999.9
Tomato,1998-04,9999.9
Cauliflower,1998-04,9999.9
BRINJAL,1998-04,172.6
OKRA,1998-04,170.7
CABBAGE,1998-04,149.7
Banana,1998-04,145
Mango,1998-04,191
apple,1998-04,165.1
Orange,1998-04,294
Cashewnuts,1998-04,125.3
Coconut,1998-04,125.2
Papaya,1998-04,152.9
Grapes,1998-04,9999.9
PINEAPPLE,1998-04,181.5
GUAVA,1998-04,93.8
LITCHI,1998-04,9999.9
SAPOTA,1998-04,134.4
Rice,1998-05,137.4
Wheat,1998-05,137.5
Jowar,1998-05,174.7
Bajra,1998-05,137.9
Maize,1998-05,130.3
Barley,1998-05,143.3
Ragi,1998-05,140.4
Gram,1998-05,98.2
Arhar,1998-05,164.1
Moong,1998-05,176.5
Masur,1998-05,187.8
Urad,1998-05,174.9
Potato,1998-05,234.1
Sweet Potato,1998-05,180.3
Onion,1998-05,121.4
Tapioca,1998-05,121.5
Ginger,1998-05,193.6
Peas,1998-05,9999.9
Tomato,1998-05,9999.9
Cauliflower,1998-05,9999.9
BRINJAL,1998-05,196.7
OKRA,1998-05,133.4
CABBAGE,1998-05,167.6
Banana,1998-05,154.4
Mango,1998-05,195.8
apple,1998-05,216.4
Orange,1998-05,559.2
Cashewnuts,1998-05,117.7
Coconut,1998-05,112.6
Papaya,1998-05,201.2
Grapes,1998-05,9999.9
PINEAPPLE,1998-05,207.6
GUAVA,1998-05,80.4
LITCHI,1998-05,9999.9
SAPOTA,1998-05,154.9
Rice,1998-06,139
Wheat,1998-06,140
Jowar,1998-06,180
Bajra,1998-06,137.9
Maize,1998-06,136.1
Barley,1998-06,145.7
Ragi,1998-06,145.4
Gram,1998-06,96.8
Arhar,1998-06,170.5
Moong,1998-06,178
Masur,1998-06,188.3
Urad,1998-06,176.9
Potato,1998-06,259
Sweet Potato,1998-06,153.3
Onion,1998-06,176.2
Tapioca,1998-06,127.1
Ginger,1998-06,176.6
Peas,1998-06,9999.9
Tomato,1998-06,9999.9
Cauliflower,1998-06,9999.9
BRINJAL,1998-06,253.5
OKRA,1998-06,158.1
CABBAGE,1998-06,273.6
Banana,1998-06,147.8
Mango,1998-06,204.7
apple,1998-06,9999.9
Orange,1998-06,588.6
Cashewnuts,1998-06,121.8
Coconut,1998-06,111.3
Papaya,1998-06,190.4
Grapes,1998-06,9999.9
PINEAPPLE,1998-06,177.8
GUAVA,1998-06,97.1
LITCHI,1998-06,118.7
SAPOTA,1998-06,166
Rice,1998-07,141.3
Wheat,1998-07,145.4
Jowar,1998-07,178.6
Bajra,1998-07,148.3
Maize,1998-07,144.1
Barley,1998-07,146.1
Ragi,1998-07,153.4
Gram,1998-07,104.5
Arhar,1998-07,183.3
Moong,1998-07,182.6
Masur,1998-07,200.9
Urad,1998-07,182.9
Potato,1998-07,287.9
Sweet Potato,1998-07,184
Onion,1998-07,227.4
Tapioca,1998-07,131.6
Ginger,1998-07,184.7
Peas,1998-07,9999.9
Tomato,1998-07,9999.9
Cauliflower,1998-07,9999.9
BRINJAL,1998-07,204
OKRA,1998-07,159
CABBAGE,1998-07,314.4
Banana,1998-07,147.3
Mango,1998-07,242
apple,1998-07,9999.9
Orange,1998-07,527.5
Cashewnuts,1998-07,128.9
Coconut,1998-07,113.9
Papaya,1998-07,170.6
Grapes,1998-07,9999.9
PINEAPPLE,1998-07,150
GUAVA,1998-07,80.4
LITCHI,1998-07,9999.9
SAPOTA,1998-07,177.2
Rice,1998-08,144.5
Wheat,1998-08,146.9
Jowar,1998-08,170.7
Bajra,1998-08,155.8
Maize,1998-08,147.3
Barley,1998-08,144.3
Ragi,1998-08,157.5
Gram,1998-08,109.3
Arhar,1998-08,183.5
Moong,1998-08,180.4
Masur,1998-08,202.8
Urad,1998-08,182
Potato,1998-08,302.4
Sweet Potato,1998-08,184
Onion,1998-08,298
Tapioca,1998-08,135.9
Ginger,1998-08,175.7
Peas,1998-08,9999.9
Tomato,1998-08,191.2
Cauliflower,1998-08,9999.9
BRINJAL,1998-08,256.5
OKRA,1998-08,151.7
CABBAGE,1998-08,183.4
Banana,1998-08,145.4
Mango,1998-08,9999.9
apple,1998-08,9999.9
Orange,1998-08,518.5
Cashewnuts,1998-08,132.6
Coconut,1998-08,111.3
Papaya,1998-08,174.7
Grapes,1998-08,9999.9
PINEAPPLE,1998-08,155.3
GUAVA,1998-08,46.7
LITCHI,1998-08,9999.9
SAPOTA,1998-08,179.6
Rice,1998-09,147.8
Wheat,1998-09,146.7
Jowar,1998-09,174.5
Bajra,1998-09,148.1
Maize,1998-09,153.4
Barley,1998-09,141.6
Ragi,1998-09,157.9
Gram,1998-09,111.5
Arhar,1998-09,188.3
Moong,1998-09,179.3
Masur,1998-09,204.7
Urad,1998-09,182.4
Potato,1998-09,313
Sweet Potato,1998-09,184
Onion,1998-09,398.8
Tapioca,1998-09,142.3
Ginger,1998-09,178.4
Peas,1998-09,9999.9
Tomato,1998-09,184.4
Cauliflower,1998-09,9999.9
BRINJAL,1998-09,298.5
OKRA,1998-09,140.3
CABBAGE,1998-09,150.6
Banana,1998-09,150.1
Mango,1998-09,9999.9
apple,1998-09,180.1
Orange,1998-09,510.3
Cashewnuts,1998-09,132.3
Coconut,1998-09,108.7
Papaya,1998-09,156.9
Grapes,1998-09,9999.9
PINEAPPLE,1998-09,162.4
GUAVA,1998-09,48
LITCHI,1998-09,9999.9
SAPOTA,1998-09,210.8
Rice,1998-10,148.1
Wheat,1998-10,148.8
Jowar,1998-10,179.3
Bajra,1998-10,152.2
Maize,1998-10,154.8
Barley,1998-10,144
Ragi,1998-10,158.3
Gram,1998-10,117.7
Arhar,1998-10,206
Moong,1998-10,181.5
Masur,1998-10,219.1
Urad,1998-10,207.8
Potato,1998-10,340.7
Sweet Potato,1998-10,184
Onion,1998-10,541
Tapioca,1998-10,157.4
Ginger,1998-10,195.8
Peas,1998-10,227.8
Tomato,1998-10,232.5
Cauliflower,1998-10,618.3
BRINJAL,1998-10,296.3
OKRA,1998-10,193.7
CABBAGE,1998-10,219.5
Banana,1998-10,147.4
Mango,1998-10,9999.9
apple,1998-10,177.4
Orange,1998-10,523.4
Cashewnuts,1998-10,130.3
Coconut,1998-10,115.6
Papaya,1998-10,149.4
Grapes,1998-10,192.7
PINEAPPLE,1998-10,162.1
GUAVA,1998-10,53.4
LITCHI,1998-10,9999.9
SAPOTA,1998-10,289.7
Rice,1998-11,148.3
Wheat,1998-11,155.6
Jowar,1998-11,198.7
Bajra,1998-11,166.9
Maize,1998-11,161
Barley,1998-11,154.3
Ragi,1998-11,156.8
Gram,1998-11,123.5
Arhar,1998-11,207.6
Moong,1998-11,187
Masur,1998-11,226.2
Urad,1998-11,224.1
Potato,1998-11,322
Sweet Potato,1998-11,214.6
Onion,1998-11,467.4
Tapioca,1998-11,114.8
Ginger,1998-11,200.8
Peas,1998-11,184.1
Tomato,1998-11,360.9
Cauliflower,1998-11,246.6
BRINJAL,1998-11,223.5
OKRA,1998-11,279.9
CABBAGE,1998-11,321.6
Banana,1998-11,135.6
Mango,1998-11,9999.9
apple,1998-11,168.3
Orange,1998-11,566.3
Cashewnuts,1998-11,129
Coconut,1998-11,105.5
Papaya,1998-11,140.2
Grapes,1998-11,192.7
PINEAPPLE,1998-11,166
GUAVA,1998-11,51
LITCHI,1998-11,9999.9
SAPOTA,1998-11,191.9
Rice,1998-12,147.3
Wheat,1998-12,156.7
Jowar,1998-12,207.7
Bajra,1998-12,169.9
Maize,1998-12,158.8
Barley,1998-12,160.7
Ragi,1998-12,157.3
Gram,1998-12,123.7
Arhar,1998-12,212.1
Moong,1998-12,188.1
Masur,1998-12,220.5
Urad,1998-12,229.7
Potato,1998-12,175.7
Sweet Potato,1998-12,214.6
Onion,1998-12,335.5
Tapioca,1998-12,113.4
Ginger,1998-12,200.8
Peas,1998-12,151.5
Tomato,1998-12,278.4
Cauliflower,1998-12,129
